,Step,Time,Unsubtracted HeatFlow,Baseline HeatFlow,Program Temperature,Sample Temperature,Approx. GasFlow
4198,8,69.966667,-324.799719,8.010984,59.837,56.438,0.0
4199,8,69.983333,-324.742612,8.002842,59.92,56.523,0.0
4200,8,70.0,-324.687747,7.985498,60.004,56.608,0.0
4201,8,70.016667,-324.627219,7.976767,60.087,56.692,0.0
4202,8,70.033333,-324.569168,7.959187,60.17,56.778,0.0
4203,8,70.05,-324.50628,7.946798,60.254,56.862,0.0
4204,8,70.066667,-324.440678,7.936533,60.337,56.946,0.0
4205,8,70.083333,-324.373778,7.923082,60.42,57.029,0.0
4206,8,70.1,-324.308412,7.913171,60.504,57.113,0.0
4207,8,70.116667,-324.238445,7.90031,60.587,57.197,0.0
4208,8,70.133333,-324.168241,7.884853,60.67,57.283,0.0
4209,8,70.15,-324.09497,7.870813,60.754,57.368,0.0
4210,8,70.166667,-324.021109,7.857952,60.837,57.452,0.0
4211,8,70.183333,-323.944888,7.843911,60.92,57.537,0.0
4212,8,70.2,-323.865127,7.834472,61.004,57.621,0.0
4213,8,70.216667,-323.785485,7.824443,61.087,57.706,0.0
4214,8,70.233333,-323.705488,7.81229,61.17,57.789,0.0
4215,8,70.25,-323.624312,7.802497,61.254,57.873,0.0
4216,8,70.266667,-323.536174,7.788338,61.337,57.957,0.0
4217,8,70.283333,-323.450986,7.774652,61.42,58.042,0.0
4218,8,70.3,-323.364618,7.762145,61.504,58.126,0.0
4219,8,70.316667,-323.276126,7.750464,61.587,58.209,0.0
4220,8,70.333333,-323.184567,7.737957,61.67,58.295,0.0
4221,8,70.35,-323.093951,7.726984,61.754,58.378,0.0
4222,8,70.366667,-323.000032,7.713533,61.837,58.462,0.0
4223,8,70.383333,-322.902809,7.698549,61.92,58.547,0.0
4224,8,70.4,-322.804288,7.684272,62.004,58.631,0.0
4225,8,70.416667,-322.707301,7.677075,62.087,58.715,0.0
4226,8,70.433333,-322.613854,7.664332,62.17,58.799,0.0
4227,8,70.45,-322.512619,7.651235,62.254,58.884,0.0
4228,8,70.466667,-322.412092,7.638138,62.337,58.968,0.0
4229,8,70.483333,-322.309678,7.62339,62.42,59.052,0.0
4230,8,70.5,-322.208089,7.612063,62.504,59.136,0.0
4231,8,70.516667,-322.100955,7.60109,62.587,59.22,0.0
4232,8,70.533333,-321.996771,7.589055,62.67,59.305,0.0
4233,8,70.55,-321.892823,7.578082,62.754,59.389,0.0
4234,8,70.566667,-321.789936,7.561445,62.837,59.473,0.0
4235,8,70.583333,-321.68528,7.547051,62.92,59.557,0.0
4236,8,70.6,-321.577792,7.532656,63.004,59.64,0.0
4237,8,70.616667,-321.472546,7.523099,63.087,59.724,0.0
4238,8,70.633333,-321.364586,7.511064,63.17,59.807,0.0
4239,8,70.65,-321.25934,7.501979,63.254,59.893,0.0
4240,8,70.666667,-321.157397,7.491242,63.337,59.977,0.0
4241,8,70.683333,-321.056988,7.480387,63.42,60.062,0.0
4242,8,70.7,-320.95245,7.466228,63.504,60.146,0.0
4243,8,70.716667,-320.84803,7.45089,63.587,60.23,0.0
4244,8,70.733333,-320.744789,7.438737,63.67,60.313,0.0
4245,8,70.75,-320.643555,7.424696,63.754,60.398,0.0
4246,8,70.766667,-320.545506,7.411835,63.837,60.482,0.0
4247,8,70.783333,-320.448401,7.401098,63.92,60.565,0.0
4248,8,70.8,-320.348818,7.390361,64.004,60.649,0.0
4249,8,70.816667,-320.252539,7.378444,64.087,60.734,0.0
4250,8,70.833333,-320.158974,7.360392,64.17,60.819,0.0
4251,8,70.85,-320.065998,7.347649,64.254,60.903,0.0
4252,8,70.866667,-319.975973,7.334553,64.337,60.987,0.0
4253,8,70.883333,-319.891965,7.321338,64.42,61.072,0.0
4254,8,70.9,-319.804181,7.312371,64.504,61.156,0.0
4255,8,70.916667,-319.718521,7.300454,64.587,61.24,0.0
4256,8,70.933333,-319.640176,7.288655,64.67,61.324,0.0
4257,8,70.95,-319.565607,7.275558,64.754,61.409,0.0
4258,8,70.966667,-319.493044,7.265411,64.837,61.493,0.0
4259,8,70.983333,-319.424728,7.248539,64.92,61.577,0.0
4260,8,71.0,-319.358418,7.235088,65.004,61.661,0.0
4261,8,71.016667,-319.291164,7.221047,65.087,61.746,0.0
4262,8,71.033333,-319.232878,7.208186,65.17,61.83,0.0
4263,8,71.05,-319.177069,7.201107,65.254,61.915,0.0
4264,8,71.066667,-319.12598,7.18801,65.337,61.998,0.0
4265,8,71.083333,-319.076896,7.176211,65.42,62.083,0.0
4266,8,71.1,-319.034184,7.163586,65.504,62.168,0.0
4267,8,71.116667,-318.996782,7.150844,65.587,62.252,0.0
4268,8,71.133333,-318.962093,7.137747,65.67,62.337,0.0
4269,8,71.15,-318.925398,7.12465,65.754,62.422,0.0
4270,8,71.166667,-318.898497,7.110019,65.837,62.506,0.0
4271,8,71.183333,-318.878439,7.097041,65.92,62.59,0.0
4272,8,71.2,-318.86074,7.088191,66.004,62.675,0.0
4273,8,71.216667,-318.844222,7.075095,66.087,62.759,0.0
4274,8,71.233333,-318.833013,7.05952,66.17,62.843,0.0
4275,8,71.25,-318.826642,7.047839,66.254,62.928,0.0
4276,8,71.266667,-318.825108,7.037574,66.337,63.011,0.0
4277,8,71.283333,-318.828293,7.025893,66.42,63.097,0.0
4278,8,71.3,-318.835491,7.013032,66.504,63.183,0.0
4279,8,71.316667,-318.847762,6.998166,66.587,63.268,0.0
4280,8,71.333333,-318.863572,6.986839,66.67,63.351,0.0
4281,8,71.35,-318.88304,6.970674,66.754,63.437,0.0
4282,8,71.366667,-318.91006,6.955808,66.837,63.521,0.0
4283,8,71.383333,-318.938259,6.944953,66.92,63.606,0.0
4284,8,71.4,-318.969526,6.935042,67.004,63.69,0.0
4285,8,71.416667,-319.005631,6.922889,67.087,63.775,0.0
4286,8,71.433333,-319.047753,6.911562,67.17,63.859,0.0
4287,8,71.45,-319.093415,6.900235,67.254,63.943,0.0
4288,8,71.466667,-319.140728,6.883834,67.337,64.027,0.0
4289,8,71.483333,-319.192762,6.871092,67.42,64.112,0.0
4290,8,71.5,-319.24798,6.858349,67.504,64.196,0.0
4291,8,71.516667,-319.305677,6.844898,67.587,64.28,0.0
4292,8,71.533333,-319.365262,6.834633,67.67,64.365,0.0
4293,8,71.55,-319.427678,6.821772,67.754,64.45,0.0
4294,8,71.566667,-319.492336,6.807024,67.837,64.535,0.0
4295,8,71.583333,-319.560415,6.794989,67.92,64.619,0.0
4296,8,71.6,-319.630383,6.784724,68.004,64.705,0.0
4297,8,71.616667,-319.704362,6.774105,68.087,64.789,0.0
4298,8,71.633333,-319.782117,6.762188,68.17,64.874,0.0
4299,8,71.65,-319.861287,6.744961,68.254,64.958,0.0
4300,8,71.666667,-319.93739,6.732572,68.337,65.042,0.0
4301,8,71.683333,-320.017387,6.717706,68.42,65.127,0.0
4302,8,71.7,-320.099979,6.703193,68.504,65.212,0.0
4303,8,71.716667,-320.182218,6.69281,68.587,65.296,0.0
4304,8,71.733333,-320.264574,6.683607,68.67,65.381,0.0
4305,8,71.75,-320.345986,6.669448,68.754,65.466,0.0
4306,8,71.766667,-320.429051,6.657885,68.837,65.552,0.0
4307,8,71.783333,-320.518014,6.639833,68.92,65.636,0.0
4308,8,71.8,-320.604382,6.626854,69.004,65.721,0.0
4309,8,71.816667,-320.69075,6.615055,69.087,65.806,0.0
4310,8,71.833333,-320.776292,6.604318,69.17,65.89,0.0
4311,8,71.85,-320.86325,6.590514,69.254,65.974,0.0
4312,8,71.866667,-320.949146,6.576001,69.337,66.059,0.0
4313,8,71.883333,-321.032329,6.563966,69.42,66.145,0.0
4314,8,71.9,-321.117045,6.551813,69.504,66.229,0.0
4315,8,71.916667,-321.207896,6.539424,69.587,66.313,0.0
4316,8,71.933333,-321.297332,6.528569,69.67,66.398,0.0
4317,8,71.95,-321.382638,6.517242,69.754,66.483,0.0
4318,8,71.966667,-321.46523,6.502966,69.837,66.567,0.0
4319,8,71.983333,-321.546643,6.487037,69.92,66.652,0.0
4320,8,72.0,-321.627347,6.473115,70.004,66.736,0.0
4321,8,72.016667,-321.709232,6.464147,70.087,66.821,0.0
4322,8,72.033333,-321.789936,6.451877,70.17,66.906,0.0
4323,8,72.05,-321.866039,6.437246,70.254,66.99,0.0
4324,8,72.066667,-321.945682,6.425329,70.337,67.076,0.0
4325,8,72.083333,-322.025324,6.408929,70.42,67.16,0.0
4326,8,72.1,-322.099186,6.398781,70.504,67.243,0.0
4327,8,72.116667,-322.175052,6.387691,70.587,67.328,0.0
4328,8,72.133333,-322.24974,6.375302,70.67,67.413,0.0
4329,8,72.15,-322.323011,6.361969,70.754,67.497,0.0
4330,8,72.166667,-322.392034,6.351114,70.837,67.581,0.0
4331,8,72.183333,-322.458816,6.338135,70.92,67.666,0.0
4332,8,72.2,-322.52666,6.32374,71.004,67.75,0.0
4333,8,72.216667,-322.593324,6.31088,71.087,67.835,0.0
4334,8,72.233333,-322.659515,6.295777,71.17,67.92,0.0
4335,8,72.25,-322.721342,6.285276,71.254,68.004,0.0
4336,8,72.266667,-322.784112,6.271707,71.337,68.09,0.0
4337,8,72.283333,-322.844758,6.256251,71.42,68.174,0.0
4338,8,72.3,-322.903989,6.244806,71.504,68.258,0.0
4339,8,72.316667,-322.962393,6.233833,71.587,68.342,0.0
4340,8,72.333333,-323.02009,6.220736,71.67,68.427,0.0
4341,8,72.35,-323.075545,6.209409,71.754,68.512,0.0
4342,8,72.366667,-323.127696,6.196548,71.837,68.597,0.0
4343,8,72.383333,-323.181499,6.1818,71.92,68.681,0.0
4344,8,72.4,-323.233414,6.167877,72.004,68.765,0.0
4345,8,72.416667,-323.281436,6.154072,72.087,68.85,0.0
4346,8,72.433333,-323.330755,6.142509,72.17,68.935,0.0
4347,8,72.45,-323.377361,6.132952,72.254,69.019,0.0
4348,8,72.466667,-323.422315,6.118676,72.337,69.103,0.0
4349,8,72.483333,-323.463729,6.107231,72.42,69.187,0.0
4350,8,72.5,-323.509626,6.092482,72.504,69.271,0.0
4351,8,72.516667,-323.5534,6.077851,72.587,69.356,0.0
4352,8,72.533333,-323.59564,6.062985,72.67,69.441,0.0
4353,8,72.55,-323.632571,6.049298,72.754,69.525,0.0
4354,8,72.566667,-323.672687,6.039151,72.837,69.61,0.0
4355,8,72.583333,-323.710916,6.027588,72.92,69.693,0.0
4356,8,72.6,-323.744661,6.015789,73.004,69.778,0.0
4357,8,72.616667,-323.780411,6.001158,73.087,69.862,0.0
4358,8,72.633333,-323.814628,5.987236,73.17,69.947,0.0
4359,8,72.65,-323.847311,5.974139,73.254,70.031,0.0
4360,8,72.666667,-323.878814,5.963992,73.337,70.117,0.0
4361,8,72.683333,-323.911379,5.949597,73.42,70.201,0.0
4362,8,72.7,-323.946068,5.936028,73.504,70.285,0.0
4363,8,72.716667,-323.974621,5.923522,73.587,70.37,0.0
4364,8,72.733333,-324.002113,5.910189,73.67,70.454,0.0
4365,8,72.75,-324.02689,5.896502,73.754,70.538,0.0
4366,8,72.766667,-324.054146,5.886709,73.837,70.623,0.0
4367,8,72.783333,-324.081991,5.874084,73.92,70.708,0.0
4368,8,72.8,-324.107359,5.860633,74.004,70.792,0.0
4369,8,72.816667,-324.128597,5.848127,74.087,70.877,0.0
4370,8,72.833333,-324.150425,5.833968,74.17,70.962,0.0
4371,8,72.85,-324.176383,5.821461,74.254,71.047,0.0
4372,8,72.866667,-324.196795,5.80742,74.337,71.13,0.0
4373,8,72.883333,-324.215673,5.79574,74.42,71.215,0.0
4374,8,72.9,-324.235849,5.780755,74.504,71.299,0.0
4375,8,72.916667,-324.256143,5.76813,74.587,71.384,0.0
4376,8,72.933333,-324.276083,5.753971,74.67,71.469,0.0
4377,8,72.95,-324.294726,5.742408,74.754,71.554,0.0
4378,8,72.966667,-324.312778,5.728132,74.837,71.639,0.0
4379,8,72.983333,-324.328706,5.715389,74.92,71.723,0.0
4380,8,73.0,-324.344399,5.705124,75.004,71.807,0.0
4381,8,73.016667,-324.359501,5.694151,75.087,71.891,0.0
4382,8,73.033333,-324.372126,5.678694,75.17,71.975,0.0
4383,8,73.05,-324.386167,5.665952,75.254,72.06,0.0
4384,8,73.066667,-324.40186,5.650377,75.337,72.145,0.0
4385,8,73.083333,-324.414956,5.63787,75.42,72.231,0.0
4386,8,73.1,-324.427109,5.625953,75.504,72.315,0.0
4387,8,73.116667,-324.440206,5.614154,75.587,72.398,0.0
4388,8,73.133333,-324.453893,5.601412,75.67,72.484,0.0
4389,8,73.15,-324.46522,5.585365,75.754,72.569,0.0
4390,8,73.166667,-324.477727,5.571914,75.837,72.653,0.0
4391,8,73.183333,-324.48811,5.559407,75.92,72.737,0.0
4392,8,73.2,-324.497195,5.549142,76.004,72.821,0.0
4393,8,73.216667,-324.507106,5.5364,76.087,72.905,0.0
4394,8,73.233333,-324.519141,5.522713,76.17,72.99,0.0
4395,8,73.25,-324.529878,5.508436,76.254,73.073,0.0
4396,8,73.266667,-324.541913,5.494396,76.337,73.158,0.0
4397,8,73.283333,-324.548874,5.479647,76.42,73.242,0.0
4398,8,73.3,-324.558667,5.47068,76.504,73.327,0.0
4399,8,73.316667,-324.56787,5.458291,76.587,73.412,0.0
4400,8,73.333333,-324.576955,5.443188,76.67,73.496,0.0
4401,8,73.35,-324.586276,5.433395,76.754,73.581,0.0
4402,8,73.366667,-324.5943,5.419001,76.837,73.664,0.0
4403,8,73.383333,-324.601497,5.404134,76.92,73.75,0.0
4404,8,73.4,-324.61129,5.389503,77.004,73.835,0.0
4405,8,73.416667,-324.621909,5.378176,77.087,73.92,0.0
4406,8,73.433333,-324.633,5.364136,77.17,74.004,0.0
4407,8,73.45,-324.642085,5.351039,77.254,74.088,0.0
4408,8,73.466667,-324.654828,5.337942,77.337,74.173,0.0
4409,8,73.483333,-324.668397,5.32048,77.42,74.257,0.0
4410,8,73.5,-324.681494,5.307855,77.504,74.343,0.0
4411,8,73.516667,-324.691877,5.297708,77.587,74.427,0.0
4412,8,73.533333,-324.706979,5.287089,77.67,74.51,0.0
4413,8,73.55,-324.721138,5.274818,77.754,74.594,0.0
4414,8,73.566667,-324.736712,5.259715,77.837,74.68,0.0
4415,8,73.583333,-324.755001,5.246737,77.92,74.764,0.0
4416,8,73.6,-324.773879,5.23187,78.004,74.848,0.0
4417,8,73.616667,-324.792875,5.219717,78.087,74.933,0.0
4418,8,73.633333,-324.813405,5.209688,78.17,75.018,0.0
4419,8,73.65,-324.834761,5.195175,78.254,75.101,0.0
4420,8,73.666667,-324.855999,5.180191,78.337,75.186,0.0
4421,8,73.683333,-324.877709,5.164026,78.42,75.271,0.0
4422,8,73.7,-324.901189,5.152345,78.504,75.356,0.0
4423,8,73.716667,-324.923607,5.140074,78.587,75.44,0.0
4424,8,73.733333,-324.948857,5.12686,78.67,75.524,0.0
4425,8,73.75,-324.976938,5.116831,78.754,75.611,0.0
4426,8,73.766667,-325.005373,5.101492,78.837,75.696,0.0
4427,8,73.783333,-325.033927,5.090401,78.92,75.781,0.0
4428,8,73.8,-325.064722,5.076714,79.004,75.867,0.0
4429,8,73.816667,-325.096461,5.064561,79.087,75.951,0.0
4430,8,73.833333,-325.127138,5.053588,79.17,76.035,0.0
4431,8,73.85,-325.160411,5.03707,79.254,76.12,0.0
4432,8,73.866667,-325.19274,5.021141,79.337,76.204,0.0
4433,8,73.883333,-325.229081,5.005685,79.42,76.289,0.0
4434,8,73.9,-325.263769,4.993414,79.504,76.373,0.0
4435,8,73.916667,-325.303296,4.982323,79.587,76.458,0.0
4436,8,73.933333,-325.339754,4.97076,79.67,76.543,0.0
4437,8,73.95,-325.378573,4.956248,79.754,76.627,0.0
4438,8,73.966667,-325.418217,4.942915,79.837,76.712,0.0
4439,8,73.983333,-325.459159,4.929346,79.92,76.797,0.0
4440,8,74.0,-325.502933,4.917547,80.004,76.88,0.0
4441,8,74.016667,-325.546943,4.90445,80.087,76.964,0.0
4442,8,74.033333,-325.592841,4.892297,80.17,77.05,0.0
4443,8,74.05,-325.640155,4.876133,80.254,77.134,0.0
4444,8,74.066667,-325.689238,4.864334,80.337,77.218,0.0
4445,8,74.083333,-325.738439,4.853007,80.42,77.301,0.0
4446,8,74.1,-325.783865,4.838022,80.504,77.387,0.0
4447,8,74.116667,-325.830471,4.823392,80.587,77.472,0.0
4448,8,74.133333,-325.876605,4.809115,80.67,77.555,0.0
4449,8,74.15,-325.92793,4.796962,80.754,77.639,0.0
4450,8,74.166667,-325.981733,4.785163,80.837,77.725,0.0
4451,8,74.183333,-326.03294,4.772421,80.92,77.809,0.0
4452,8,74.2,-326.081905,4.758498,81.004,77.894,0.0
4453,8,74.216667,-326.134293,4.744103,81.087,77.978,0.0
4454,8,74.233333,-326.187978,4.733484,81.17,78.063,0.0
4455,8,74.25,-326.240365,4.719915,81.254,78.147,0.0
4456,8,74.266667,-326.290982,4.708589,81.337,78.232,0.0
4457,8,74.283333,-326.33924,4.693132,81.42,78.316,0.0
4458,8,74.3,-326.393279,4.676024,81.504,78.401,0.0
4459,8,74.316667,-326.447436,4.662573,81.587,78.486,0.0
4460,8,74.333333,-326.50348,4.649476,81.67,78.569,0.0
4461,8,74.35,-326.556103,4.639211,81.754,78.654,0.0
4462,8,74.366667,-326.610142,4.627766,81.837,78.739,0.0
4463,8,74.383333,-326.664653,4.613371,81.92,78.824,0.0
4464,8,74.4,-326.71881,4.598033,82.004,78.908,0.0
4465,8,74.416667,-326.771315,4.585762,82.087,78.992,0.0
4466,8,74.433333,-326.82559,4.571131,82.17,79.077,0.0
4467,8,74.45,-326.880573,4.559096,82.254,79.161,0.0
4468,8,74.466667,-326.93473,4.54659,82.337,79.245,0.0
4469,8,74.483333,-326.988887,4.532903,82.42,79.329,0.0
4470,8,74.5,-327.041392,4.519334,82.504,79.414,0.0
4471,8,74.516667,-327.092954,4.504703,82.587,79.498,0.0
4472,8,74.533333,-327.145577,4.491135,82.67,79.583,0.0
4473,8,74.55,-327.195368,4.47851,82.754,79.668,0.0
4474,8,74.566667,-327.247755,4.465885,82.837,79.752,0.0
4475,8,74.583333,-327.299198,4.45444,82.92,79.836,0.0
4476,8,74.6,-327.35017,4.439927,83.004,79.921,0.0
4477,8,74.616667,-327.399253,4.423999,83.087,80.005,0.0
4478,8,74.633333,-327.449162,4.411728,83.17,80.09,0.0
4479,8,74.65,-327.500606,4.396979,83.254,80.175,0.0
4480,8,74.666667,-327.549807,4.384119,83.337,80.258,0.0
4481,8,74.683333,-327.595469,4.37232,83.42,80.343,0.0
4482,8,74.7,-327.643372,4.359577,83.504,80.428,0.0
4483,8,74.716667,-327.69163,4.344946,83.587,80.512,0.0
4484,8,74.733333,-327.73564,4.331024,83.67,80.597,0.0
4485,8,74.75,-327.781892,4.319343,83.754,80.681,0.0
4486,8,74.766667,-327.826019,4.30542,83.837,80.766,0.0
4487,8,74.783333,-327.868849,4.294211,83.92,80.851,0.0
4488,8,74.8,-327.913331,4.280642,84.004,80.936,0.0
4489,8,74.816667,-327.955335,4.268135,84.087,81.02,0.0
4490,8,74.833333,-327.998283,4.253269,84.17,81.105,0.0
4491,8,74.85,-328.040641,4.237222,84.254,81.19,0.0
4492,8,74.866667,-328.081348,4.223182,84.337,81.274,0.0
4493,8,74.883333,-328.122526,4.211147,84.42,81.358,0.0
4494,8,74.9,-328.16099,4.197224,84.504,81.442,0.0
4495,8,74.916667,-328.200517,4.186251,84.587,81.527,0.0
4496,8,74.933333,-328.240751,4.175514,84.67,81.611,0.0
4497,8,74.95,-328.279923,4.161237,84.754,81.696,0.0
4498,8,74.966667,-328.318034,4.146017,84.837,81.78,0.0
4499,8,74.983333,-328.359094,4.131976,84.92,81.864,0.0
4500,8,75.0,-328.394137,4.118171,85.004,81.948,0.0
4501,8,75.016667,-328.431185,4.106608,85.087,82.032,0.0
4502,8,75.033333,-328.466582,4.094338,85.17,82.118,0.0
4503,8,75.05,-328.500445,4.078527,85.254,82.203,0.0
4504,8,75.066667,-328.535016,4.06602,85.337,82.288,0.0
4505,8,75.083333,-328.571946,4.052569,85.42,82.371,0.0
4506,8,75.1,-328.604393,4.038883,85.504,82.456,0.0
4507,8,75.116667,-328.63566,4.025904,85.587,82.541,0.0
4508,8,75.133333,-328.670467,4.009267,85.67,82.625,0.0
4509,8,75.15,-328.705274,3.994637,85.754,82.709,0.0
4510,8,75.166667,-328.737013,3.98331,85.837,82.795,0.0
4511,8,75.183333,-328.766982,3.972219,85.92,82.879,0.0
4512,8,75.2,-328.794945,3.960066,86.004,82.963,0.0
4513,8,75.216667,-328.828926,3.944374,86.087,83.047,0.0
4514,8,75.233333,-328.859367,3.930097,86.17,83.132,0.0
4515,8,75.25,-328.889101,3.913696,86.254,83.216,0.0
4516,8,75.266667,-328.92261,3.900246,86.337,83.3,0.0
4517,8,75.283333,-328.953405,3.887857,86.42,83.384,0.0
4518,8,75.3,-328.982666,3.876412,86.504,83.469,0.0
4519,8,75.316667,-329.009685,3.864849,86.587,83.554,0.0
4520,8,75.333333,-329.039655,3.851044,86.67,83.638,0.0
4521,8,75.35,-329.070568,3.835824,86.754,83.722,0.0
4522,8,75.366667,-329.098885,3.821075,86.837,83.806,0.0
4523,8,75.383333,-329.127321,3.806562,86.92,83.891,0.0
4524,8,75.4,-329.153396,3.793584,87.004,83.975,0.0
4525,8,75.416667,-329.180416,3.777183,87.087,84.059,0.0
4526,8,75.433333,-329.209323,3.766446,87.17,84.144,0.0
4527,8,75.45,-329.236342,3.756653,87.254,84.228,0.0
4528,8,75.466667,-329.261238,3.743202,87.337,84.313,0.0
4529,8,75.483333,-329.286488,3.725858,87.42,84.397,0.0
4530,8,75.5,-329.314805,3.712171,87.504,84.481,0.0
4531,8,75.516667,-329.342886,3.696715,87.587,84.566,0.0
4532,8,75.533333,-329.369788,3.683972,87.67,84.651,0.0
4533,8,75.55,-329.397633,3.673353,87.754,84.735,0.0
4534,8,75.566667,-329.425833,3.659194,87.837,84.82,0.0
4535,8,75.583333,-329.453678,3.645035,87.92,84.904,0.0
4536,8,75.6,-329.478574,3.632293,88.004,84.989,0.0
4537,8,75.616667,-329.50288,3.619668,88.087,85.072,0.0
4538,8,75.633333,-329.528719,3.603621,88.17,85.157,0.0
4539,8,75.65,-329.555857,3.591704,88.254,85.242,0.0
4540,8,75.666667,-329.579572,3.579551,88.337,85.327,0.0
4541,8,75.683333,-329.60553,3.567281,88.42,85.411,0.0
4542,8,75.7,-329.635027,3.5556,88.504,85.494,0.0
4543,8,75.716667,-329.660159,3.538255,88.587,85.579,0.0
4544,8,75.733333,-329.682341,3.520675,88.67,85.663,0.0
4545,8,75.75,-329.706529,3.506516,88.754,85.747,0.0
4546,8,75.766667,-329.734256,3.497549,88.837,85.831,0.0
4547,8,75.783333,-329.759624,3.483508,88.92,85.915,0.0
4548,8,75.8,-329.785935,3.46876,89.004,86.0,0.0
4549,8,75.816667,-329.807173,3.454365,89.087,86.085,0.0
4550,8,75.833333,-329.829001,3.441032,89.17,86.169,0.0
4551,8,75.85,-329.855313,3.428289,89.254,86.254,0.0
4552,8,75.866667,-329.880091,3.416019,89.337,86.338,0.0
4553,8,75.883333,-329.90475,3.399264,89.42,86.422,0.0
4554,8,75.9,-329.929882,3.386875,89.504,86.506,0.0
4555,8,75.916667,-329.956076,3.375548,89.587,86.59,0.0
4556,8,75.933333,-329.979437,3.361508,89.67,86.675,0.0
4557,8,75.95,-330.005041,3.347349,89.754,86.759,0.0
4558,8,75.966667,-330.029819,3.337556,89.837,86.843,0.0
4559,8,75.983333,-330.05495,3.321391,89.92,86.928,0.0
4560,8,76.0,-330.08256,3.305935,90.004,87.012,0.0
4561,8,76.016667,-330.108517,3.289534,90.087,87.096,0.0
4562,8,76.033333,-330.129873,3.275258,90.17,87.18,0.0
4563,8,76.05,-330.153707,3.264285,90.254,87.265,0.0
4564,8,76.066667,-330.184502,3.253076,90.337,87.349,0.0
4565,8,76.083333,-330.212702,3.239507,90.42,87.434,0.0
4566,8,76.1,-330.239839,3.225702,90.504,87.519,0.0
4567,8,76.116667,-330.266387,3.215083,90.587,87.603,0.0
4568,8,76.133333,-330.29317,3.196441,90.67,87.686,0.0
4569,8,76.15,-330.319954,3.178507,90.754,87.771,0.0
4570,8,76.166667,-330.348271,3.166944,90.837,87.854,0.0
4571,8,76.183333,-330.376824,3.154555,90.92,87.939,0.0
4572,8,76.2,-330.405614,3.142166,91.004,88.024,0.0
4573,8,76.216667,-330.434521,3.129423,91.087,88.107,0.0
4574,8,76.233333,-330.462013,3.113967,91.17,88.191,0.0
4575,8,76.25,-330.4862,3.0991,91.254,88.276,0.0
4576,8,76.266667,-330.515933,3.090251,91.337,88.361,0.0
4577,8,76.283333,-330.544841,3.076564,91.42,88.446,0.0
4578,8,76.3,-330.573512,3.061344,91.504,88.531,0.0
4579,8,76.316667,-330.59947,3.045769,91.587,88.615,0.0
4580,8,76.333333,-330.627905,3.029251,91.67,88.7,0.0
4581,8,76.35,-330.654807,3.013676,91.754,88.785,0.0
4582,8,76.366667,-330.679584,3.004591,91.837,88.87,0.0
4583,8,76.383333,-330.713093,2.994916,91.92,88.954,0.0
4584,8,76.4,-330.747192,2.979105,92.004,89.037,0.0
4585,8,76.416667,-330.780583,2.963767,92.087,89.122,0.0
4586,8,76.433333,-330.813266,2.945714,92.17,89.208,0.0
4587,8,76.45,-330.848663,2.931202,92.254,89.292,0.0
4588,8,76.466667,-330.884649,2.921999,92.337,89.376,0.0
4589,8,76.483333,-330.916978,2.908076,92.42,89.461,0.0
4590,8,76.5,-330.948127,2.894507,92.504,89.545,0.0
4591,8,76.516667,-330.982108,2.882944,92.587,89.629,0.0
4592,8,76.533333,-331.015145,2.869493,92.67,89.715,0.0
4593,8,76.55,-331.05184,2.854745,92.754,89.8,0.0
4594,8,76.566667,-331.087826,2.838698,92.837,89.882,0.0
4595,8,76.583333,-331.122043,2.824422,92.92,89.967,0.0
4596,8,76.6,-331.155434,2.811679,93.004,90.053,0.0
4597,8,76.616667,-331.190241,2.798346,93.087,90.136,0.0
4598,8,76.633333,-331.226228,2.785013,93.17,90.222,0.0
4599,8,76.65,-331.260916,2.77168,93.254,90.306,0.0
4600,8,76.666667,-331.293481,2.75764,93.337,90.39,0.0
4601,8,76.683333,-331.327934,2.743363,93.42,90.474,0.0
4602,8,76.7,-331.361797,2.728614,93.504,90.558,0.0
4603,8,76.716667,-331.397548,2.715164,93.587,90.643,0.0
4604,8,76.733333,-331.428697,2.705489,93.67,90.728,0.0
4605,8,76.75,-331.461144,2.690386,93.754,90.812,0.0
4606,8,76.766667,-331.494181,2.675755,93.837,90.897,0.0
4607,8,76.783333,-331.530285,2.663131,93.92,90.981,0.0
4608,8,76.8,-331.568278,2.646966,94.004,91.066,0.0
4609,8,76.816667,-331.601669,2.633279,94.087,91.15,0.0
4610,8,76.833333,-331.630576,2.621362,94.17,91.234,0.0
4611,8,76.85,-331.662669,2.60685,94.254,91.319,0.0
4612,8,76.866667,-331.699128,2.593871,94.337,91.404,0.0
4613,8,76.883333,-331.733462,2.577589,94.42,91.488,0.0
4614,8,76.9,-331.771809,2.5652,94.504,91.572,0.0
4615,8,76.916667,-331.80579,2.553401,94.587,91.656,0.0
4616,8,76.933333,-331.838355,2.540186,94.67,91.741,0.0
4617,8,76.95,-331.871746,2.525673,94.754,91.824,0.0
4618,8,76.966667,-331.91021,2.509981,94.837,91.909,0.0
4619,8,76.983333,-331.942657,2.495586,94.92,91.994,0.0
4620,8,77.0,-331.972744,2.481427,95.004,92.078,0.0
4621,8,77.016667,-332.004483,2.47187,95.087,92.163,0.0
4622,8,77.033333,-332.041532,2.455116,95.17,92.247,0.0
4623,8,77.05,-332.076692,2.443907,95.254,92.332,0.0
